"","fare_amount","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","pickup_date","pickup_hour","pickup_month","pickup_year","pickup_day_of_week","pickup_day","trip_distance"
"266",7.7,-73.97935,40.784608,-73.963933,40.808145,1,"1206",13,4,2012,3,24,1.81724009466453
"267",19,-73.968675,40.799103,-73.935898,40.849863,2,"1951",9,5,2014,6,9,3.90784597130975
"268",16.9,-73.990057,40.756307,-73.949604,40.834464,1,"212",13,7,2009,6,31,5.80638592214076
"269",10.5,-74.002198,40.739608,-73.987342,40.720295,2,"1414",12,11,2012,1,18,1.54628603044406
"270",8.9,-73.99633,40.753225,-73.978895,40.766963,3,"893",18,6,2011,4,15,1.31812394754387
"271",7.5,-73.995892,40.746454,-73.995892,40.746454,1,"1329",1,8,2012,7,25,0
"272",5.5,-74.005583,40.740728,-74.003423,40.748705,1,"1341",13,9,2012,5,6,0.563266195413443
"273",10.9,-73.964958,40.775261,-73.949661,40.809689,1,"133",18,5,2009,4,13,2.51253387212104
"275",5.7,-73.967598,40.756242,-73.953277,40.76833,1,"382",22,1,2010,1,17,1.12342064694736
"276",18.1,-74.008134,40.748631,-73.952349,40.780512,2,"340",11,12,2009,1,6,3.66120798707583
"277",10.9,-73.95394,40.781298,-73.994423,40.75014,5,"545",6,6,2010,4,30,3.02374446207342
"278",8.9,-73.939093,40.805102,-73.956073,40.771995,5,"821",18,4,2011,2,4,2.45663215066418
"279",13.5,-73.981627,40.78042,-74.008465,40.734012,2,"1884",23,3,2014,2,3,3.50456310826362
"280",5,-74.00269,40.739438,-73.994579,40.75057,2,"1961",20,5,2014,2,19,0.879538673984194
"281",5.3,-73.958749,40.781019,-73.945876,40.778165,1,"1067",19,12,2011,4,7,0.702567497291105
"282",7.7,-73.98779,40.721226,-73.992425,40.735723,1,"1260",2,6,2012,1,17,1.03178127187773
"283",9,-73.969465,40.79798,-73.982315,40.776767,1,"1458",14,1,2013,3,1,1.61428735403383
"284",16.1,-73.988568,40.732097,-73.957498,40.742657,1,"1007",0,10,2011,7,8,1.78473861660789
"285",4.9,-73.966597,40.794345,-73.965682,40.803808,2,"1303",16,7,2012,2,30,0.656313717767332
"286",5.5,-73.999432,40.749066,-73.995077,40.738264,1,"1344",10,9,2012,1,9,0.781261729295732
"287",9.96,-73.781127,40.645007,-73.981802,40.762515,1,"1622",17,6,2013,6,14,13.2965558607183
"288",8.5,-73.956606,40.771111,-73.977111,40.776811,3,"1881",22,2,2014,6,28,1.1441791382756
"289",9.5,-73.981932,40.777668,-73.960058,40.809688,1,"1983",14,6,2014,3,10,2.49352245540222
"290",7.5,-73.95310211,40.7887001,-73.95677948,40.80590439,1,"2274",13,3,2015,1,29,1.20551197288843
"291",6.9,-73.982432,40.745747,-73.982432,40.745747,1,"348",12,12,2009,2,14,0
"292",7.5,-73.991995,40.74499,-73.986237,40.729637,2,"1721",2,9,2013,7,21,1.10402507065039
"293",8.1,-73.988988,40.777013,-73.997445,40.760155,1,"243",10,8,2009,2,31,1.24740608297243
"295",5.7,-73.966612,40.759278,-73.975773,40.755462,1,"1269",13,6,2012,3,26,0.547784592587831
"296",14.1,-73.987365,40.738572,-73.977218,40.775352,1,"386",8,1,2010,5,21,2.59905826881338
"297",5.7,-73.989807,40.74123,-73.993917,40.726492,1,"929",15,7,2011,5,21,1.04195039441094
"298",7,-73.95906,40.781061,-73.96206,40.768604,1,"1767",11,11,2013,4,6,0.875872190233842
"299",12,-73.985652,40.72212,-73.970955,40.751952,1,"1862",2,2,2014,1,9,2.20258639498456
"300",11.5,-73.95511627,40.76898956,-73.98423767,40.74843979,1,"2294",8,4,2015,7,18,2.08532096756596
"301",12.1,-73.870936,40.773703,-73.914269,40.753681,1,"450",22,3,2010,7,27,2.6593292446469
"302",11.12,-73.958063,40.760414,-73.861443,40.768181,1,"530",13,6,2010,3,15,5.09035708324348
"303",4.5,-73.98674,40.755362,-73.995713,40.764137,1,"620",9,9,2010,2,13,0.767747857826603
"304",10.1,-73.984556,40.742882,-73.959081,40.763551,1,"821",20,4,2011,2,4,1.95598088156668
"305",7.7,-73.981019,40.781874,-73.981997,40.756597,1,"855",10,5,2011,1,8,1.74917888963026
"306",7.42,-73.95166,40.772657,-74.010583,40.721405,2,"2014",5,7,2014,6,11,4.70131801094825
"307",19,-73.97402,40.762828,-73.940839,40.726467,1,"2055",10,8,2014,5,21,3.05769097260435
"308",14,-73.988594,40.753364,-73.989319,40.723218,1,"1761",11,10,2013,5,31,2.08556684186919
"309",5,-73.987888,40.721048,-73.983132,40.731187,1,"1776",1,11,2013,6,15,0.744317185768282
"310",17.65,-73.98020935,40.78373337,-74.01134491,40.64415741,1,"2316",22,5,2015,1,10,9.7916059507681
"311",8,-74.01072693,40.71009064,-73.99810028,40.72290039,1,"2357",9,6,2015,7,20,1.10604147428607
"312",8.7,-73.977984,40.754546,-73.958947,40.779093,4,"72",17,3,2009,6,13,1.96916463826161
"313",3.7,-73.970892,40.755915,-73.966747,40.760517,1,"755",21,1,2011,5,27,0.385351332793513
"314",20.5,-73.965723,40.758641,-73.937824,40.855636,1,"1054",1,11,2011,5,24,6.86637929141316
"315",10.36,-73.97489929,40.75109482,-73.90854645,40.8818779,0,"2339",23,6,2015,3,2,9.69029432282447
"316",15.96,-73.8730545,40.774086,-73.98272705,40.77149582,1,"2264",12,3,2015,5,19,5.74780873334306
"317",6.1,-73.978945,40.76707,-73.977897,40.783568,1,"197",22,7,2009,5,16,1.14249821378301
"318",8.5,-73.976877,40.759192,-73.991685,40.74981,1,"1630",13,6,2013,7,22,1.01152319622716
"319",20,-73.893177,40.790756,-73.892578,40.788483,1,"1891",19,3,2014,2,10,0.160323970419807
"320",10.5,-73.985881,40.7383,-73.96499,40.775237,1,"512",8,5,2010,6,28,2.77956376075704
"321",19.18,-73.776747,40.645265,-73.813803,40.709035,1,"1161",22,3,2012,7,10,4.82035819614891
"322",8,-73.96178436,40.7595787,-73.97894287,40.7726059,4,"2338",21,6,2015,2,1,1.27280147910136
"323",10.6,-73.994279,40.690409,-74.016739,40.709063,1,"26",0,1,2009,2,26,1.74704557881535
"324",4.5,-73.965372,40.759256,-73.97487,40.752373,1,"628",7,9,2010,3,21,0.688725538191776
"325",9.7,-73.977829,40.788979,-73.967935,40.760508,1,"796",22,3,2011,4,9,2.03641276161836
"326",20.5,-73.968619,40.766432,-74.008559,40.704591,1,"1065",8,12,2011,2,5,4.76234425091399
"327",9.3,-73.982229,40.731822,-73.980239,40.760162,1,"1097",10,1,2012,6,6,1.9630702782071
"328",18.5,-74.005385,40.707002,-73.992793,40.750742,1,"1967",21,5,2014,1,25,3.09668833525475
"329",5,-73.982751,40.762738,-73.978354,40.764564,2,"1939",21,4,2014,1,27,0.262715559991255
"330",11.3,-73.863506,40.769985,-73.97582,40.765446,1,"215",8,8,2009,2,3,5.89220385198293
"331",14.58,-73.992028,40.75497,-73.912663,40.780157,1,"1404",20,11,2012,5,8,4.50799343164712
"332",4.5,-73.980909,40.774585,-73.98136,40.779419,3,"345",15,12,2009,6,11,0.335204743230334
"333",8,-73.985217,40.742177,-73.99998,40.726917,1,"1798",13,12,2013,7,7,1.30878261195235
"334",5.32,-73.977765,40.766177,-73.977982,40.766937,5,"422",20,2,2010,7,27,0.0537849040636352
"335",5.5,-74.004822,40.741812,-74.007312,40.733577,2,"2180",11,12,2014,4,24,0.584379273048526
"336",6.1,-73.98795,40.757852,-73.988227,40.749963,1,"82",20,3,2009,2,23,0.545880840398595
"337",4.9,-73.970442,40.764695,-73.961907,40.765392,4,"446",17,3,2010,3,23,0.449735707240719
"338",5.3,-73.993085,40.752002,-73.980337,40.76483,1,"391",14,1,2010,3,26,1.11061582774283
"339",8.1,-73.99097,40.742158,-73.977728,40.72673,1,"913",14,7,2011,3,5,1.27301343808223
"340",20.33,-73.994718,40.750306,-73.950511,40.728566,1,"1548",0,4,2013,2,1,2.76210598719688
"341",4.5,-73.955282,40.768865,-73.949683,40.776472,1,"1636",20,6,2013,6,28,0.602402778155524
"342",7,-74.002792,40.760515,-74.004415,40.741973,1,"1954",12,5,2014,2,12,1.28538014221658
"343",7.7,-73.987145,40.722568,-74.005402,40.739583,1,"192",12,7,2009,7,11,1.51689348308298
"344",7.3,-73.990575,40.746117,-74.003227,40.751447,1,"289",10,10,2009,6,16,0.758607585443619
"345",11.55,-73.862764,40.769064,-73.984033,40.752842,2,"524",14,6,2010,4,9,6.4519312307716
"346",12.55,-73.873068,40.774183,-73.978847,40.762062,5,"851",13,5,2011,4,4,5.60451506131232
"347",5,-73.99436,40.72039,-73.98577,40.72304,2,"1823",5,1,2014,4,1,0.486196205314055
"348",15.59,-73.958585,40.775615,-74.00048,40.737611,1,"1998",17,6,2014,4,25,3.42476538823932
"349",6.1,-73.97985,40.786315,-73.985068,40.774133,1,"1221",15,5,2012,4,9,0.885852384742265
"350",11,-73.956597,40.777432,-73.980035,40.763175,1,"1469",18,1,2013,7,12,1.57481283156122
"351",10.69,-73.96826,40.76514,-73.961115,40.774882,6,"2070",15,9,2014,6,5,0.77083426152874
"352",11.3,-73.975868,40.790142,-74.006695,40.751278,5,"263",11,9,2009,1,20,3.13600154565991
"353",8.1,-73.990397,40.75103,-73.981137,40.764718,1,"319",19,11,2009,1,15,1.06388226354677
"354",8.9,-74.000763,40.729744,-73.974662,40.749159,3,"451",22,3,2010,1,28,1.91697255610641
"355",4.5,-73.99784,40.68295,-73.980198,40.676842,1,"778",22,2,2011,7,19,1.01731871152816
"356",11,-73.978836,40.764745,-73.984774,40.745978,1,"1488",19,1,2013,5,31,1.33489250916045
"359",8.1,-73.978916,40.78712,-73.957307,40.783588,1,"380",11,1,2010,6,15,1.15780758632743
"360",6.9,-73.996268,40.738123,-73.98238,40.73617,1,"626",15,9,2010,1,19,0.740319881539649
"361",6,-73.971462,40.761332,-73.980797,40.768002,1,"1780",22,11,2013,3,19,0.672338624483017
"362",5.3,-73.988927,40.760223,-73.991474,40.750591,1,"117",20,4,2009,2,27,0.679487017054978
"363",6.1,-73.980068,40.743103,-73.991181,40.750228,1,"1057",0,11,2011,1,27,0.762916587267304
"364",9.5,-73.995776,40.748921,-73.968821,40.764391,2,"1406",0,11,2012,7,10,1.77193271646264
"365",11.5,-73.97941,40.766107,-74.003015,40.750522,1,"1809",9,12,2013,4,18,1.64065853130631
"366",17,-74.01294708,40.70524216,-73.98070526,40.7422142,6,"2259",9,3,2015,7,14,3.06543945376861
"367",5.3,-73.978002,40.778607,-73.970662,40.788625,1,"211",14,7,2009,5,30,0.792445734358403
"368",10,-73.995883,40.743785,-73.990057,40.767137,1,"1619",16,6,2013,3,11,1.64386717351303
"369",15.5,-73.957675,40.717887,-73.942583,40.686397,1,"2164",1,12,2014,2,8,2.31750380958349
"370",6.9,-73.977757,40.762991,-73.983801,40.779518,1,"526",17,6,2010,6,11,1.18621849217265
"371",18.1,-73.986592,40.761807,-74.010659,40.704133,1,"848",12,5,2011,1,1,4.18404434725791
"372",15.5,-73.99411774,40.75117874,-73.97511292,40.75645828,1,"2327",9,5,2015,5,21,1.06067044862101
"373",10.1,-73.982334,40.722411,-73.964907,40.755644,1,"1125",1,2,2012,6,3,2.47355211848252
"374",21.5,-73.955235,40.773077,-74.007955,40.71711,6,"1538",19,3,2013,6,22,4.75603429337418
"375",8.5,-73.99413,40.76668,-73.98861,40.75705,1,"2099",20,10,2014,7,4,0.726186424688081
"376",7.3,-73.988883,40.73405,-73.992385,40.724842,1,"1316",16,8,2012,1,12,0.662848963394615
"378",8.5,-73.958118,40.773086,-73.946941,40.779994,1,"2081",15,9,2014,3,16,0.755699150875095
"379",6.1,-73.970447,40.75779,-73.969687,40.769923,5,"570",9,7,2010,1,25,0.840192389646607
"380",14.1,-73.981097,40.764483,-73.99185,40.722037,1,"1147",19,2,2012,7,25,2.98961221039213
"381",6,-73.9742,40.762693,-73.979824,40.755547,1,"1821",15,12,2013,2,30,0.575459625112283
"382",8.5,-73.958823,40.783588,-73.978697,40.777533,1,"2161",13,12,2014,6,5,1.1220445950829
"383",8,-73.9879303,40.72850037,-74.00728607,40.72747803,1,"2310",9,5,2015,2,4,1.01706493998651
"384",5.3,-73.971913,40.75925,-73.962905,40.77216,1,"1207",16,4,2012,4,25,1.01002300417229
"385",10.5,-73.978389,40.757757,-73.980442,40.733626,1,"1828",19,1,2014,2,6,1.67262246051112
"386",5.5,-73.97077942,40.75881577,-73.97015381,40.74894333,1,"2237",7,2,2015,6,20,0.683670176642005
"389",8.5,-73.99476,40.765585,-73.996026,40.758698,1,"1941",9,4,2014,3,29,0.480974158037712
"390",6.1,-73.953316,40.767588,-73.971527,40.757499,1,"694",16,11,2010,6,26,1.18208329406152
"391",12.9,-73.975224,40.765201,-73.998754,40.728,1,"724",11,12,2010,1,26,2.85340386009701
"392",10,-73.979022,40.777667,-73.992172,40.721555,5,"1854",21,2,2014,7,1,3.94200234918306
"393",8.5,-74.005547,40.745687,-74.011247,40.728733,6,"2011",20,7,2014,3,8,1.21017430288447
"394",4.9,-73.954665,40.773395,-73.94686,40.776093,1,"469",18,4,2010,5,15,0.449419845525262
"395",6,-73.964483,40.764431,-73.956576,40.779852,1,"1361",13,9,2012,4,26,1.1442774783558
"396",5,-73.98214,40.772705,-73.988691,40.774325,1,"1832",8,1,2014,6,10,0.360991963016659
"397",12,-73.844904,40.736318,-73.844904,40.736318,1,"1893",18,3,2014,4,12,0
"398",13.5,-73.98265,40.753748,-74.00793,40.741922,1,"1518",15,3,2013,7,2,1.55695335172426
"399",17.1,-73.97330475,40.7563858,-73.87244415,40.77430725,1,"2256",14,3,2015,4,11,5.42747165056061
"400",19.66,-73.991729,40.760501,-73.861246,40.767619,1,"245",5,9,2009,4,2,6.85374249345806
"401",13.7,-73.992128,40.739535,-73.95814,40.768797,3,"505",8,5,2010,6,21,2.69601463295628
"402",10.5,-73.997265,40.719963,-73.994268,40.754212,1,"1015",22,10,2011,1,16,2.37422990410701
"403",5.7,-73.953871,40.766331,-73.962465,40.774757,1,"1158",11,3,2012,4,7,0.736458951190379
"404",9,-73.993372,40.736177,-73.978277,40.75786,2,"1693",17,8,2013,7,24,1.69564745071463
"405",19.15,-73.98071,40.782635,-74.00204,40.719425,1,"1859",11,2,2014,5,6,4.51288209185022
"406",7.5,-73.954463,40.769887,-73.961627,40.77936,1,"1859",11,2,2014,5,6,0.755103459277001
"407",14.1,-73.992131,40.724066,-73.98057,40.762877,1,"837",18,4,2011,4,20,2.75210399112713
"408",9.3,-73.972108,40.759308,-73.999263,40.761322,1,"1215",21,5,2012,5,3,1.42954116850512
"409",4,-73.990366,40.757343,-73.985373,40.760604,1,"1875",18,2,2014,7,22,0.34542264096184
"410",5.5,-73.99223,40.725887,-73.993782,40.735277,1,"2098",16,10,2014,6,3,0.654587803394063
"411",9.3,-73.975782,40.74727,-73.96611,40.762933,1,"138",12,5,2009,2,18,1.1960911005762
"412",7.3,-73.999627,40.743547,-73.98927,40.756862,2,"541",9,6,2010,7,26,1.06901814103099
"413",4.5,-73.988446,40.770843,-73.985985,40.777708,1,"1628",12,6,2013,5,20,0.492044348684796
"415",5.7,-73.966422,40.767587,-73.973363,40.75827,2,"464",16,4,2010,7,10,0.739981351953806
"416",8,-74.005382,40.749044,-73.99412,40.761185,1,"2141",13,11,2014,7,15,1.02639318177418
"417",20.5,-74.01159668,40.70290756,-73.972229,40.76314545,2,"2326",20,5,2015,4,20,4.64964296946803
"418",9.3,-73.9927,40.7372,-73.9683,40.7624,1,"1015",11,10,2011,1,16,2.16176159837448
"419",8.5,-73.990387,40.73118,-74.0021,40.70805,2,"1020",8,10,2011,6,21,1.71371128984175
"420",8.1,-73.990138,40.740232,-73.99523,40.718407,1,"1175",22,3,2012,7,24,1.53306475649947
"421",5,-73.980617,40.74487,-73.98711,40.749577,5,"1800",9,12,2013,2,9,0.470936046774776
"422",5.3,-73.99201,40.755538,-73.99796,40.755995,5,"16",5,1,2009,6,16,0.313359311290656
"423",5.3,-73.988323,40.722913,-74.002315,40.729572,1,"475",13,4,2010,4,21,0.866097485510161
"424",6.9,-73.982628,40.771032,-73.984127,40.748062,2,"909",8,7,2011,6,1,1.59079147011487
"425",8.5,-73.948403,40.78258,-73.968905,40.787675,1,"2116",7,10,2014,3,21,1.13012061486505
"426",6.5,-73.975256,40.756147,-73.960543,40.775509,1,"1275",8,7,2012,2,2,1.54525356208923
"427",12.95,-74.00324,40.733577,-73.94855,40.723342,1,"1350",2,9,2012,7,15,2.95288029296251
"428",21,-73.978553,40.766717,-74.016195,40.711052,6,"1851",22,1,2014,4,29,4.3263736567909
"429",14.5,-73.947043,40.780107,-73.989034,40.751587,2,"2",10,1,2009,6,2,2.95484677324158
"430",11.78,-73.982762,40.769003,-73.87262,40.774533,1,"255",10,9,2009,7,12,5.78236175632131
"431",6.1,-73.978292,40.782962,-73.961085,40.806684,1,"864",7,5,2011,3,17,1.87199338019034
"432",13,-73.985802,40.777477,-73.987414,40.754369,1,"1768",10,11,2013,5,7,1.60062651180186
"433",15,-73.9942,40.751005,-73.97559,40.759188,1,"2014",12,7,2014,6,11,1.12748841550966
"434",4.9,-73.968848,40.759129,-73.976118,40.765747,1,"399",14,2,2010,4,3,0.59550773417935
"435",8.9,-73.981872,40.760252,-74.002232,40.740567,5,"679",21,11,2010,5,11,1.72981693401357
"436",8.1,-73.993127,40.736777,-74.010699,40.720116,1,"1187",20,4,2012,5,5,1.47531819256619
"437",6,-73.986575,40.75505,-73.980971,40.765857,1,"1577",16,4,2013,3,30,0.803122317840888
"438",14.69,-73.79025,40.643705,-74.00227,40.734542,1,"1954",23,5,2014,2,12,12.7726323780056
"439",8,-73.974292,40.793455,-73.978205,40.778272,1,"1962",13,5,2014,3,20,1.07002749454199
"440",8.5,-73.959937,40.780397,-73.974948,40.798193,1,"332",17,11,2009,7,28,1.46057187133278
"441",8.9,-73.976061,40.75818,-73.948436,40.78255,1,"396",15,1,2010,1,31,2.22166050945723
"442",10.5,-73.96501,40.769925,-73.968125,40.778048,5,"582",9,8,2010,6,6,0.585087179979031
"443",10.1,-74.010347,40.720153,-73.99492,40.769032,2,"615",15,9,2010,4,8,3.47631152692257
"444",18.09,-73.983851,40.761851,-73.783129,40.643785,3,"1045",13,11,2011,3,15,13.3222499739034
"445",5,-73.98371124,40.74961853,-73.99261475,40.74286652,1,"2218",17,2,2015,1,1,0.660171555644712
"446",6,-73.95761871,40.76677322,-73.95582581,40.77876663,1,"2233",17,2,2015,2,16,0.834892169001368
"447",13.3,-73.99771,40.756485,-73.987518,40.721337,1,"421",23,2,2010,6,26,2.48920173198078
"448",7,-73.97834778,40.76491165,-73.98352814,40.76810837,1,"2285",7,4,2015,5,9,0.350066412736556
"449",10.5,-73.999733,40.73322,-73.985659,40.759156,2,"1179",13,3,2012,4,28,1.93970143983452
"450",19.44,-73.978817,40.761517,-73.789255,40.642677,1,"1447",13,12,2012,6,21,12.8990275644806
"451",14.5,-73.984045,40.748432,-74.009758,40.722695,1,"1795",18,12,2013,4,4,2.23283249069559
"452",11.3,-74.005448,40.725823,-74.005942,40.725048,2,"693",22,11,2010,5,25,0.0595343341699226
"453",6.5,-73.970799,40.751642,-73.980333,40.748303,1,"742",17,1,2011,6,14,0.550397631195988
"454",5.7,-73.99171,40.731902,-73.97907,40.745213,1,"880",14,6,2011,5,2,1.13428768992649
"455",13,-73.961407,40.716362,-73.994242,40.694847,1,"1579",1,5,2013,5,2,2.27577922310923
"456",19.66,-73.968087,40.75514,-73.952622,40.823312,5,"2006",1,7,2014,5,3,4.78455367687812
"457",18.5,-73.980992,40.744531,-73.948478,40.778086,1,"1040",0,11,2011,5,10,2.8790653863766
"458",14.1,-73.957312,40.776963,-73.990408,40.751271,2,"1260",18,6,2012,1,17,2.48286836949926
"459",4.5,-73.952804,40.782491,-73.961038,40.774978,2,"374",21,1,2010,7,9,0.675332893290603
"460",14.07,-73.874483,40.774095,-73.967098,40.711603,1,"2023",11,7,2014,1,20,6.4994707646489
"461",13.82,-73.979952,40.726656,-73.951914,40.813041,1,"381",13,1,2010,7,16,6.15318677247309
"462",3.3,-73.998082,40.741128,-73.993909,40.739392,1,"968",10,8,2011,3,30,0.249499863390739
"463",8.5,-73.954353,40.779059,-73.985525,40.755313,1,"1177",5,3,2012,2,26,2.31618017438093
"464",5.3,-74.003192,40.732796,-73.999881,40.719227,1,"576",22,7,2010,7,31,0.954490480150105
"465",4.5,-73.982442,40.742135,-73.992495,40.738278,1,"890",1,6,2011,1,12,0.590565513827715
"466",3.7,-73.987127,40.733377,-73.981355,40.74125,2,"11",22,1,2009,1,11,0.622965327302418
"467",8.1,-73.976809,40.775044,-73.967976,40.762807,1,"934",11,7,2011,3,26,0.964667058390126
"468",16.1,-74.00461,40.716322,-74.003732,40.658428,2,"579",14,8,2010,3,3,4.00483471965237
"469",12.9,-73.979746,40.781009,-73.980523,40.738272,1,"869",0,5,2011,1,22,2.95642956234913
"470",8.1,-73.989393,40.726381,-73.997417,40.714365,2,"959",13,8,2011,7,20,0.931541929359508
"471",9.5,-73.957788,40.781995,-73.96262,40.764742,1,"1530",11,3,2013,5,14,1.21994931858139
"472",14.45,-73.944145,40.702737,-73.913985,40.77846,2,"2067",0,9,2014,3,2,5.47111946064901
"474",11,-73.95822,40.768717,-73.989314,40.739968,1,"87",20,3,2009,7,28,2.57079276909349
"475",6.1,-73.984847,40.761632,-73.965846,40.754548,2,"1009",18,10,2011,2,10,1.10961149671244
"476",7.71,-73.87093,40.773787,-73.966003,40.755425,1,"2016",11,7,2014,1,13,5.14024428136358
"477",10,-73.99276,40.751162,-73.98098,40.752827,1,"2026",8,7,2014,4,23,0.627921175347647
"478",10.1,-73.987997,40.737872,-73.988583,40.757525,1,"93",11,4,2009,6,3,1.35975904805099
"479",7.7,-73.982377,40.739743,-73.959688,40.758598,5,"847",4,4,2011,7,30,1.76481510198367
"480",8,-73.976248,40.760885,-73.991236,40.750376,1,"1907",22,3,2014,4,26,1.07011220567979
"481",6.1,-73.953432,40.766765,-73.968447,40.7649,1,"197",18,7,2009,5,16,0.797126363445579
"482",20.5,-73.98646,40.751527,-73.953732,40.787725,1,"1348",11,9,2012,5,13,3.03458062408257
"483",9.5,-74.003197,40.744075,-74.00067,40.726062,1,"1780",10,11,2013,3,19,1.25299214654503
"484",7,-73.95893,40.763626,-73.973753,40.759813,1,"1867",5,2,2014,6,14,0.820172374181313
"485",8.5,-73.98732,40.738957,-74.004458,40.707322,1,"921",7,7,2011,4,13,2.36546841262273
"486",7.5,-73.964127,40.792641,-73.979984,40.782037,2,"1972",21,5,2014,6,30,1.10800163548019
"487",11.5,-73.95744324,40.76170349,-73.97323608,40.78707886,1,"2359",19,6,2015,2,22,1.9404134462263
"488",7.7,-73.998418,40.735472,-74.01432,40.713072,1,"483",8,4,2010,5,29,1.75943681140283
"489",6.1,-73.978192,40.745775,-73.975422,40.73007,2,"1074",20,12,2011,4,14,1.09598418643739
"490",17.45,-73.977473,40.746538,-73.851405,40.689473,2,"1337",23,9,2012,1,2,7.69828062042067
"491",11.5,-73.98195648,40.76792145,-73.97608948,40.7951889,2,"2334",11,5,2015,5,28,1.91097800653026
"492",6,-73.980914,40.779513,-73.970524,40.796703,1,"1359",23,9,2012,2,24,1.30763646139913
"493",17,-74.016361,40.712852,-73.984364,40.729531,1,"1579",18,5,2013,5,2,2.03586063375593
"494",7.5,-73.988477,40.739202,-74.001812,40.740582,1,"2049",21,8,2014,6,15,0.705366534917326
"495",5.5,-73.97361755,40.78464127,-73.97045135,40.79611969,1,"2322",11,5,2015,7,16,0.811099911721003
"496",6.9,-73.979605,40.752025,-73.993742,40.756685,1,"807",17,3,2011,1,20,0.807842308135253
"497",3,-73.994313,40.735362,-73.997212,40.73681,1,"1503",12,2,2013,6,15,0.181985178604167
"498",11.51,-73.998881,40.734511,-73.971341,40.760929,1,"1884",19,3,2014,2,3,2.32851662496413
"500",16.74,-73.97462,40.756922,-73.864002,40.767872,1,"1426",11,11,2012,6,30,5.84473269970503
"501",6,-74.000405,40.71857,-74.00004,40.726592,1,"1526",4,3,2013,1,10,0.555217363882423
"502",6.5,-73.980695,40.742047,-73.97293,40.759006,1,"1991",7,6,2014,4,18,1.24163058835563
"503",14.5,-73.977567,40.778957,-73.991272,40.72782,1,"2035",1,8,2014,6,1,3.60934443752469
"504",2.5,-73.99872,40.624708,-73.99872,40.624708,1,"384",1,1,2010,3,19,0
