fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,pickup_date,pickup_day,pickup_hour,pickup_month,pickup_year,pickup_day_of_week,trip_distance
7.3,-73.983758,40.74643,-73.963557,40.774088,1.0,785.0,27.0,14.0,2.0,2011.0,0,2.183930539188432
14.9,-73.955268,40.782767,-73.93238199999999,40.794812,6.0,1103.0,13.0,11.0,1.0,2012.0,5,1.4580570682395104
8.62,-73.981942,40.763977000000004,-73.870455,40.773607,5.0,1166.0,16.0,7.0,3.0,2012.0,5,5.871699782907611
6.1,-73.98971999999999,40.75238,-74.007553,40.743196999999995,1.0,1260.0,18.0,20.0,6.0,2012.0,1,1.1286779903172117
3.3,-73.995802,40.749905,-73.99454300000001,40.750907,1.0,417.0,23.0,9.0,2.0,2010.0,2,0.09558078221777595
4.1,-73.991863,40.754275,-73.983796,40.753213,1.0,1096.0,6.0,7.0,1.0,2012.0,5,0.4285532169124987
12.0,-73.973857,40.764185,-73.994435,40.750242,3.0,2023.0,21.0,14.0,7.0,2014.0,1,1.4449870937225358
9.0,-73.991485,40.754599,-74.00497,40.751692999999996,1.0,2038.0,5.0,11.0,8.0,2014.0,2,0.7338114182527878
2.5,-73.989142,40.720105,-73.988777,40.720662,1.0,1179.0,29.0,3.0,3.0,2012.0,4,0.04297003139680523
8.9,-73.98948,40.743287,-73.965692,40.754512,1.0,1272.0,30.0,13.0,6.0,2012.0,6,1.4669380506673393
10.5,-73.97899100000001,40.72375,-73.96304599999999,40.711855,1.0,1852.0,31.0,4.0,1.0,2014.0,5,1.1716231188980057
5.7,-74.000552,40.727492,-74.005037,40.719122999999996,1.0,683.0,16.0,19.0,11.0,2010.0,2,0.6241145049673579
7.0,-74.002462,40.718762,-74.007071,40.705535999999995,2.0,1440.0,15.0,19.0,12.0,2012.0,6,0.9451712896197524
12.0,-73.98499699999999,40.768466,-73.944564,40.800466,1.0,2022.0,20.0,23.0,7.0,2014.0,0,3.0598768118112276
16.13,-73.982483,40.75674,-73.789985,40.64691,1.0,507.0,24.0,14.0,5.0,2010.0,1,12.619650268816796
4.5,-73.947035,40.776027,-73.95549799999999,40.764307,1.0,1321.0,18.0,18.0,8.0,2012.0,6,0.9229530726678202
7.3,-73.977897,40.762802,-73.99153000000001,40.750252,5.0,219.0,8.0,21.0,8.0,2009.0,6,1.1229455942976727
5.3,-73.986402,40.754723,-73.998898,40.739247999999996,1.0,372.0,8.0,0.0,1.0,2010.0,5,1.2534279052703028
6.9,-73.967425,40.755712,-73.983035,40.734913,5.0,625.0,19.0,19.0,9.0,2010.0,0,1.6531401787228786
9.3,-73.971088,40.792648,-73.968405,40.769673,1.0,1227.0,16.0,18.0,5.0,2012.0,3,1.5936132382579486
6.7,-73.95966899999999,40.779718,-73.976259,40.788413,1.0,43.0,13.0,16.0,2.0,2009.0,5,1.0555593968963493
5.86,-73.979345,40.77663,-73.973842,40.757073999999996,1.0,170.0,20.0,19.0,6.0,2009.0,6,1.3815346178149128
9.0,-73.98088,40.779967,-73.95374699999999,40.78777,1.0,1702.0,3.0,8.0,9.0,2013.0,2,1.5184267523336543
13.0,-74.008125,40.738935,-73.980522,40.759953,2.0,1476.0,20.0,14.0,1.0,2013.0,0,2.0485166587418058
19.0,-73.988834,40.76428,-73.941405,40.838664,1.0,1668.0,31.0,6.0,7.0,2013.0,3,5.7067842093867585
5.5,-73.976474,40.765048,-73.964665,40.762986,1.0,1708.0,9.0,22.0,9.0,2013.0,1,0.6341944404035609
8.1,-73.99606800000001,40.732605,-73.980675,40.761862,1.0,22.0,23.0,7.0,1.0,2009.0,5,2.1761292213625083
9.3,-73.97321099999999,40.760752000000004,-73.974265,40.788281,1.0,776.0,18.0,13.0,2.0,2011.0,5,1.902869472098236
18.0,-73.997845,40.721235,-73.98825699999999,40.764125,1.0,1587.0,11.0,19.0,5.0,2013.0,6,3.0056173102556087
12.0,-73.984227,40.766897,-73.96239,40.776037,1.0,2077.0,13.0,12.0,9.0,2014.0,6,1.3055383817995005
7.3,-73.96853399999999,40.752603,-73.992625,40.742915999999994,1.0,110.0,21.0,22.0,4.0,2009.0,2,1.4276444771651546
4.9,-73.95554,40.781958,-73.96219599999999,40.772095,2.0,268.0,26.0,15.0,9.0,2009.0,6,0.7652952672952883
16.1,-73.789506,40.647040000000004,-73.81562199999999,40.680364000000004,1.0,511.0,28.0,21.0,5.0,2010.0,5,2.678588620924985
12.9,-73.978602,40.76412,-74.00885799999999,40.715637,2.0,848.0,2.0,8.0,5.0,2011.0,1,3.7054436090623586
4.0,-73.96197509999999,40.77611160000001,-73.95484924,40.77407455,1.0,2230.0,14.0,19.0,2.0,2015.0,6,0.39852681284282926
15.3,-74.006636,40.751407,-73.95497900000001,40.765281,1.0,848.0,2.0,12.0,5.0,2011.0,1,2.8684441301146855
11.7,-73.954497,40.769857,-73.98431500000001,40.746007,1.0,1266.0,24.0,17.0,6.0,2012.0,0,2.2695521239124186
15.29,-74.001343,40.74132,-73.928619,40.864267,1.0,505.0,22.0,23.0,5.0,2010.0,6,9.307462378886171
8.9,-73.993112,40.719910999999996,-73.95672900000001,40.720723,1.0,544.0,30.0,2.0,6.0,2010.0,3,1.9060595668190077
6.0,-73.978778,40.753502000000005,-73.973247,40.748146999999996,1.0,1572.0,26.0,2.0,4.0,2013.0,5,0.46979630177033915
6.0,-73.99578000000001,40.716218,-74.009132,40.72078,1.0,1578.0,2.0,3.0,5.0,2013.0,4,0.7669737353869511
6.5,-74.003665,40.736906,-73.997843,40.724187,1.0,750.0,23.0,11.0,1.0,2011.0,0,0.9301645977696219
7.5,-73.97733000000001,40.74948,-73.987669,40.732709,1.0,1378.0,14.0,21.0,10.0,2012.0,0,1.2789366115763203
16.5,-74.00399017,40.74797821,-73.98319244,40.75632858,1.0,2305.0,30.0,14.0,4.0,2015.0,4,1.2320185329833968
9.7,-73.962981,40.766443,-73.98893000000001,40.731434,1.0,1098.0,8.0,19.0,1.0,2012.0,0,2.7741477258532523
7.7,-73.97935,40.784608,-73.963933,40.808145,1.0,1205.0,24.0,13.0,4.0,2012.0,2,1.815206663793594
19.0,-73.968675,40.799103,-73.935898,40.849863,2.0,1950.0,9.0,9.0,5.0,2014.0,5,3.9034732234492724
16.9,-73.990057,40.756307,-73.94960400000001,40.834464000000004,1.0,211.0,31.0,13.0,7.0,2009.0,5,5.799888771928488
10.5,-74.00219799999999,40.739608000000004,-73.987342,40.720295,2.0,1413.0,18.0,12.0,11.0,2012.0,0,1.544555788814001
8.9,-73.99633,40.753225,-73.978895,40.766963,3.0,892.0,15.0,18.0,6.0,2011.0,3,1.3166490117512544
7.5,-73.995892,40.746454,-73.995892,40.746454,1.0,1328.0,25.0,1.0,8.0,2012.0,6,0.0
5.5,-74.005583,40.740728000000004,-74.003423,40.748705,1.0,1340.0,6.0,13.0,9.0,2012.0,4,0.5626359200353862
10.9,-73.964958,40.775261,-73.94966099999999,40.809689,1.0,132.0,13.0,18.0,5.0,2009.0,3,2.509722431262712
5.7,-73.967598,40.756242,-73.953277,40.76833,1.0,381.0,17.0,22.0,1.0,2010.0,0,1.1221635772148635
18.1,-74.008134,40.748631,-73.952349,40.780512,2.0,339.0,6.0,11.0,12.0,2009.0,0,3.6571112188264885
10.9,-73.95394,40.781298,-73.994423,40.75014,5.0,544.0,30.0,6.0,6.0,2010.0,3,3.0203609936667637
8.9,-73.939093,40.805102000000005,-73.956073,40.771995000000004,5.0,820.0,4.0,18.0,4.0,2011.0,1,2.4538832619171975
13.5,-73.981627,40.78042,-74.008465,40.734012,2.0,1883.0,3.0,23.0,3.0,2014.0,1,3.5006416202739157
5.0,-74.00269,40.739438,-73.994579,40.75057,2.0,1960.0,19.0,20.0,5.0,2014.0,1,0.8785544990087908
5.3,-73.958749,40.781019,-73.945876,40.778165,1.0,1066.0,7.0,19.0,12.0,2011.0,3,0.7017813491710275
7.7,-73.98779,40.721226,-73.992425,40.735723,1.0,1259.0,17.0,2.0,6.0,2012.0,0,1.030626743224891
9.0,-73.969465,40.797979999999995,-73.982315,40.776767,1.0,1457.0,1.0,14.0,1.0,2013.0,2,1.6124810214477603
16.1,-73.988568,40.732096999999996,-73.957498,40.742657,1.0,1006.0,8.0,0.0,10.0,2011.0,6,1.782741554011774
4.9,-73.966597,40.794345,-73.965682,40.803808000000004,2.0,1302.0,30.0,16.0,7.0,2012.0,1,0.6555793240114604
5.5,-73.999432,40.749066,-73.995077,40.738264,1.0,1343.0,9.0,10.0,9.0,2012.0,0,0.7803875239379027
18.02,-73.781127,40.645007,-73.981802,40.762515,1.0,1621.0,14.0,17.0,6.0,2013.0,5,13.281677462744659
8.5,-73.95660600000001,40.771111,-73.977111,40.776811,3.0,1880.0,28.0,22.0,2.0,2014.0,5,1.1428988393305117
9.5,-73.981932,40.777668,-73.96005799999999,40.809688,1.0,1982.0,10.0,14.0,6.0,2014.0,2,2.4907322878282314
7.5,-73.95310211,40.7887001,-73.95677948,40.80590439,1.0,2273.0,29.0,13.0,3.0,2015.0,0,1.2041630457499384
6.9,-73.98243199999999,40.745746999999994,-73.98243199999999,40.745746999999994,1.0,347.0,14.0,12.0,12.0,2009.0,1,0.0
7.5,-73.99199499999999,40.74499,-73.986237,40.729637,2.0,1720.0,21.0,2.0,9.0,2013.0,6,1.1027897032500882
8.1,-73.988988,40.777013000000004,-73.997445,40.760155,1.0,242.0,31.0,10.0,8.0,2009.0,1,1.2460102770233898
5.7,-73.966612,40.759278,-73.975773,40.755462,1.0,1268.0,26.0,13.0,6.0,2012.0,2,0.5471716403900442
14.1,-73.987365,40.738572,-73.97721800000001,40.775352000000005,1.0,385.0,21.0,8.0,1.0,2010.0,4,2.596150010125499
5.7,-73.989807,40.74123,-73.99391700000001,40.726492,1.0,928.0,21.0,15.0,7.0,2011.0,4,1.0407844874968637
7.0,-73.95906,40.781061,-73.96206,40.768603999999996,1.0,1766.0,6.0,11.0,11.0,2013.0,3,0.8748921184857181
12.0,-73.985652,40.722120000000004,-73.970955,40.751952,1.0,1861.0,9.0,2.0,2.0,2014.0,0,2.2001217752348423
11.5,-73.95511627,40.76898956,-73.98423767,40.74843979,1.0,2293.0,18.0,8.0,4.0,2015.0,6,2.082987564094229
12.1,-73.870936,40.773703000000005,-73.91426899999999,40.753681,1.0,449.0,27.0,22.0,3.0,2010.0,6,2.6563535449974514
7.81,-73.958063,40.760414000000004,-73.86144300000001,40.768181,1.0,529.0,15.0,13.0,6.0,2010.0,2,5.084661145053909
4.5,-73.98674,40.755362,-73.995713,40.764137,1.0,619.0,13.0,9.0,9.0,2010.0,1,0.7668887724215714
10.1,-73.98455600000001,40.742882,-73.95908100000001,40.763551,1.0,820.0,4.0,20.0,4.0,2011.0,1,1.953792205014678
7.7,-73.98101899999999,40.781874,-73.98199699999999,40.756597,1.0,854.0,8.0,10.0,5.0,2011.0,0,1.7472216170498789
4.79,-73.95166,40.772657,-74.010583,40.721405,2.0,2013.0,11.0,5.0,7.0,2014.0,5,4.696057394607269
19.0,-73.97402,40.762828000000006,-73.940839,40.726467,1.0,2054.0,21.0,10.0,8.0,2014.0,4,3.054269519754591
14.0,-73.98859399999999,40.753364000000005,-73.989319,40.723218,1.0,1760.0,31.0,11.0,10.0,2013.0,4,2.0832331632560237
5.0,-73.987888,40.721047999999996,-73.983132,40.731187,1.0,1775.0,15.0,1.0,11.0,2013.0,5,0.7434843211886283
11.98,-73.98020935,40.78373337,-74.01134491,40.64415741,1.0,2315.0,10.0,22.0,5.0,2015.0,0,9.780649473521134
8.0,-74.01072693,40.71009064,-73.99810028,40.72290039,1.0,2356.0,20.0,9.0,6.0,2015.0,6,1.1048038514533611
8.7,-73.97798399999999,40.754546000000005,-73.958947,40.779092999999996,4.0,71.0,13.0,17.0,3.0,2009.0,5,1.966961209086454
3.7,-73.970892,40.755915,-73.966747,40.760517,1.0,754.0,27.0,21.0,1.0,2011.0,4,0.38492013868854247
20.5,-73.965723,40.758641,-73.93782399999999,40.855636,1.0,1053.0,24.0,1.0,11.0,2011.0,4,6.858696044345403
13.18,-73.97489929,40.75109482,-73.90854645,40.8818779,0.0,2338.0,2.0,23.0,6.0,2015.0,2,9.679451209873115
10.6,-73.87305450000001,40.774086,-73.98272705,40.77149582,1.0,2263.0,19.0,12.0,3.0,2015.0,4,5.741377128987111
6.1,-73.978945,40.767070000000004,-73.977897,40.783568,1.0,196.0,16.0,22.0,7.0,2009.0,4,1.1412197967267617
8.5,-73.976877,40.759192,-73.991685,40.74981,1.0,1629.0,22.0,13.0,6.0,2013.0,6,1.0103913364487787
20.0,-73.89317700000001,40.790756,-73.892578,40.788483,1.0,1890.0,10.0,19.0,3.0,2014.0,1,0.16014456792998602
10.5,-73.985881,40.7383,-73.96499,40.775237,1.0,511.0,28.0,8.0,5.0,2010.0,5,2.7764535223553635
10.34,-73.776747,40.645265,-73.81380300000001,40.709035,1.0,1160.0,10.0,22.0,3.0,2012.0,6,4.81496437760782
8.0,-73.96178436,40.7595787,-73.97894287,40.7726059,4.0,2337.0,1.0,21.0,6.0,2015.0,1,1.2713772577258577
10.6,-73.994279,40.690409,-74.016739,40.709063,1.0,25.0,26.0,0.0,1.0,2009.0,1,1.7450906936678285
4.5,-73.965372,40.759256,-73.97487,40.752373,1.0,627.0,21.0,7.0,9.0,2010.0,2,0.6879548770769265
9.7,-73.977829,40.788979,-73.967935,40.760508,1.0,795.0,9.0,22.0,3.0,2011.0,3,2.03413408451417
20.5,-73.96861899999999,40.766432,-74.00855899999999,40.704591,1.0,1064.0,5.0,8.0,12.0,2011.0,1,4.75701534804792
9.3,-73.982229,40.731821999999994,-73.980239,40.760162,1.0,1096.0,6.0,10.0,1.0,2012.0,5,1.9608736692081368
18.5,-74.005385,40.707002,-73.992793,40.750741999999995,1.0,1966.0,25.0,21.0,5.0,2014.0,0,3.093223245635462
5.0,-73.98275100000001,40.762738,-73.97835400000001,40.764564,2.0,1938.0,27.0,21.0,4.0,2014.0,0,0.2624215936371598
8.45,-73.863506,40.769985,-73.97582,40.765446000000004,1.0,214.0,3.0,8.0,8.0,2009.0,1,5.885610674227537
10.77,-73.992028,40.75497,-73.912663,40.780157,1.0,1403.0,8.0,20.0,11.0,2012.0,4,4.502949139039202
4.5,-73.980909,40.774584999999995,-73.98136,40.779419,3.0,344.0,11.0,15.0,12.0,2009.0,5,0.3348296586829372
8.0,-73.985217,40.742177000000005,-73.99998000000001,40.726917,1.0,1797.0,7.0,13.0,12.0,2013.0,6,1.3073181282655748
6.8,-73.977765,40.766177,-73.977982,40.766937,5.0,421.0,27.0,20.0,2.0,2010.0,6,0.05372471843955454
5.5,-74.00482199999999,40.741812,-74.007312,40.733577000000004,2.0,2179.0,24.0,11.0,12.0,2014.0,3,0.5837253738785754
6.1,-73.98795,40.757852,-73.988227,40.749963,1.0,81.0,23.0,20.0,3.0,2009.0,1,0.5452700175938524
4.9,-73.970442,40.764695,-73.961907,40.765392,4.0,445.0,23.0,17.0,3.0,2010.0,2,0.44923246674804035
5.3,-73.993085,40.752002000000005,-73.980337,40.764829999999996,1.0,390.0,26.0,14.0,1.0,2010.0,2,1.109373086183496
8.1,-73.99096999999999,40.742158,-73.977728,40.726729999999996,1.0,912.0,5.0,14.0,7.0,2011.0,2,1.2715889783906174
20.33,-73.994718,40.750306,-73.95051099999999,40.728566,1.0,1547.0,1.0,0.0,4.0,2013.0,1,2.7590152838773623
4.5,-73.955282,40.768865000000005,-73.949683,40.776472,1.0,1635.0,28.0,20.0,6.0,2013.0,5,0.6017287103166963
7.0,-74.002792,40.760515000000005,-74.00441500000001,40.741973,1.0,1953.0,12.0,12.0,5.0,2014.0,1,1.283941844269175
7.7,-73.987145,40.722568,-74.005402,40.739583,1.0,191.0,11.0,12.0,7.0,2009.0,6,1.5151961311154183
7.3,-73.990575,40.746117,-74.003227,40.751447,1.0,288.0,16.0,10.0,10.0,2009.0,5,0.757758729160475
8.2,-73.862764,40.769064,-73.984033,40.752842,2.0,523.0,9.0,14.0,6.0,2010.0,3,6.444711737036053
9.88,-73.873068,40.774183,-73.978847,40.762062,5.0,850.0,4.0,13.0,5.0,2011.0,3,5.598243797873257
5.0,-73.99436,40.72039,-73.98577,40.723040000000005,2.0,1822.0,1.0,5.0,1.0,2014.0,3,0.4856521664755199
10.64,-73.958585,40.775615,-74.00048000000001,40.737611,1.0,1997.0,25.0,17.0,6.0,2014.0,3,3.420933191124224
6.1,-73.97985,40.786315,-73.985068,40.774133,1.0,1220.0,9.0,15.0,5.0,2012.0,3,0.8848611458832064
11.0,-73.956597,40.777432,-73.980035,40.763175,1.0,1468.0,12.0,18.0,1.0,2013.0,6,1.5730506686257575
19.67,-73.96826,40.76514,-73.961115,40.774882,6.0,2069.0,5.0,15.0,9.0,2014.0,5,0.7699717255260377
11.3,-73.975868,40.790141999999996,-74.006695,40.751278000000006,5.0,262.0,20.0,11.0,9.0,2009.0,0,3.1324924654159365
8.1,-73.990397,40.75103,-73.981137,40.764718,1.0,318.0,15.0,19.0,11.0,2009.0,0,1.062691816155015
8.9,-74.000763,40.729744000000004,-73.974662,40.749159000000006,3.0,450.0,28.0,22.0,3.0,2010.0,0,1.914827529006557
4.5,-73.99784,40.68295,-73.980198,40.676842,1.0,777.0,19.0,22.0,2.0,2011.0,6,1.0161803667269826
11.0,-73.978836,40.764745,-73.984774,40.745978,1.0,1487.0,31.0,19.0,1.0,2013.0,4,1.333398809118189
8.1,-73.978916,40.78712,-73.957307,40.783588,1.0,379.0,15.0,11.0,1.0,2010.0,5,1.1565120382226681
6.9,-73.996268,40.738123,-73.98238,40.73617,1.0,625.0,19.0,15.0,9.0,2010.0,0,0.7394914896815192
6.0,-73.971462,40.761332,-73.980797,40.768002,1.0,1779.0,19.0,22.0,11.0,2013.0,2,0.6715863002903768
5.3,-73.988927,40.760222999999996,-73.991474,40.750591,1.0,116.0,27.0,20.0,4.0,2009.0,1,0.6787266935507575
6.1,-73.980068,40.743103000000005,-73.99118100000001,40.750228,1.0,1056.0,27.0,0.0,11.0,2011.0,0,0.7620629108507783
9.5,-73.995776,40.748921,-73.96882099999999,40.764390999999996,2.0,1405.0,10.0,0.0,11.0,2012.0,6,1.7699499828497998
11.5,-73.97941,40.766107,-74.003015,40.750522,1.0,1808.0,18.0,9.0,12.0,2013.0,3,1.638822689087545
17.0,-74.01294708,40.70524216,-73.98070526,40.74221420000001,6.0,2258.0,14.0,9.0,3.0,2015.0,6,3.0620093303960614
5.3,-73.978002,40.778607,-73.970662,40.788625,1.0,210.0,30.0,14.0,7.0,2009.0,4,0.7915590142373807
10.0,-73.99588299999999,40.743784999999995,-73.990057,40.767137,1.0,1618.0,11.0,16.0,6.0,2013.0,2,1.6420277413414404
15.5,-73.957675,40.717887,-73.942583,40.686397,1.0,2163.0,8.0,1.0,12.0,2014.0,1,2.314910601437546
6.9,-73.977757,40.762991,-73.983801,40.779517999999996,1.0,525.0,11.0,17.0,6.0,2010.0,5,1.1848911533726436
18.1,-73.986592,40.761807,-74.01065899999999,40.704133,1.0,847.0,1.0,12.0,5.0,2011.0,0,4.179362542835614
15.5,-73.99411774,40.75117874,-73.97511292,40.75645828,1.0,2326.0,21.0,9.0,5.0,2015.0,4,1.0594835932682276
10.1,-73.982334,40.722411,-73.964907,40.755644000000004,1.0,1124.0,3.0,1.0,2.0,2012.0,5,2.470784297386276
21.5,-73.955235,40.773077,-74.00795500000001,40.71711,6.0,1537.0,22.0,19.0,3.0,2013.0,5,4.750712451372544
8.5,-73.99413,40.76668,-73.98861,40.75705,1.0,2098.0,4.0,20.0,10.0,2014.0,6,0.7253738468450838
7.3,-73.988883,40.73405,-73.992385,40.724841999999995,1.0,1315.0,12.0,16.0,8.0,2012.0,0,0.6621072575893807
8.5,-73.958118,40.773086,-73.94694100000001,40.779994,1.0,2080.0,16.0,15.0,9.0,2014.0,2,0.7548535492576357
6.1,-73.970447,40.75779,-73.969687,40.769923,5.0,569.0,25.0,9.0,7.0,2010.0,0,0.8392522419893395
14.1,-73.98109699999999,40.764483,-73.99185,40.722037,1.0,1146.0,25.0,19.0,2.0,2012.0,6,2.9862669354263964
6.0,-73.9742,40.762693,-73.979824,40.755547,1.0,1820.0,30.0,15.0,12.0,2013.0,1,0.5748157049693182
8.5,-73.958823,40.783588,-73.978697,40.777533,1.0,2160.0,5.0,13.0,12.0,2014.0,5,1.1207890653031538
8.0,-73.9879303,40.72850037,-74.00728607,40.72747803,1.0,2309.0,4.0,9.0,5.0,2015.0,1,1.0159268785291986
5.3,-73.971913,40.75925,-73.962905,40.77216,1.0,1206.0,25.0,16.0,4.0,2012.0,3,1.0088928225640013
10.5,-73.978389,40.757757,-73.98044200000001,40.733626,1.0,1827.0,6.0,19.0,1.0,2014.0,1,1.670750852860253
5.5,-73.97077942,40.75881577,-73.97015381,40.74894333,1.0,2236.0,20.0,7.0,2.0,2015.0,5,0.6829051729988714
8.5,-73.99476,40.765584999999994,-73.996026,40.758697999999995,1.0,1940.0,29.0,9.0,4.0,2014.0,2,0.4804359635845341
6.1,-73.953316,40.767588,-73.97152700000001,40.757498999999996,1.0,693.0,26.0,16.0,11.0,2010.0,5,1.1807605819449902
12.9,-73.975224,40.765201,-73.998754,40.728,1.0,723.0,26.0,11.0,12.0,2010.0,0,2.850210997041216
10.0,-73.979022,40.777667,-73.992172,40.721555,5.0,1853.0,1.0,21.0,2.0,2014.0,6,3.9375913812789753
8.5,-74.00554699999999,40.745687,-74.011247,40.728733,6.0,2010.0,8.0,20.0,7.0,2014.0,2,1.208820157901233
4.9,-73.954665,40.773395,-73.94686,40.776092999999996,1.0,468.0,15.0,18.0,4.0,2010.0,4,0.44891695842475754
6.0,-73.964483,40.764431,-73.956576,40.779852000000005,1.0,1360.0,26.0,13.0,9.0,2012.0,3,1.1429970711844295
5.0,-73.98214,40.772705,-73.988691,40.774325,1.0,1831.0,10.0,8.0,1.0,2014.0,5,0.3605880236995173
12.0,-73.844904,40.736318,-73.844904,40.736318,1.0,1892.0,12.0,18.0,3.0,2014.0,3,0.0
13.5,-73.98265,40.753748,-74.00793,40.741921999999995,1.0,1517.0,2.0,15.0,3.0,2013.0,6,1.555211173573111
8.98,-73.97330475,40.7563858,-73.87244415,40.77430725,1.0,2255.0,11.0,14.0,3.0,2015.0,3,5.421398492592575
10.4,-73.991729,40.760501,-73.861246,40.767619,1.0,244.0,2.0,5.0,9.0,2009.0,3,6.846073386407131
13.7,-73.99212800000001,40.739535,-73.95814,40.768797,3.0,504.0,21.0,8.0,5.0,2010.0,5,2.692997883706779
10.5,-73.997265,40.719963,-73.994268,40.754212,1.0,1014.0,16.0,22.0,10.0,2011.0,0,2.371573221086317
5.7,-73.95387099999999,40.766331,-73.96246500000001,40.774757,1.0,1157.0,7.0,11.0,3.0,2012.0,3,0.7356348782205347
9.0,-73.993372,40.736177000000005,-73.978277,40.75786,2.0,1692.0,24.0,17.0,8.0,2013.0,6,1.6937500780749786
10.13,-73.98071,40.782635,-74.00204000000001,40.719425,1.0,1858.0,6.0,11.0,2.0,2014.0,4,4.507832328926918
7.5,-73.954463,40.769887,-73.96162700000001,40.77936,1.0,1858.0,6.0,11.0,2.0,2014.0,4,0.7542585254451156
14.1,-73.992131,40.724066,-73.98057,40.762877,1.0,836.0,20.0,18.0,4.0,2011.0,3,2.7490244793927743
9.3,-73.97210799999999,40.759308000000004,-73.999263,40.761322,1.0,1214.0,3.0,21.0,5.0,2012.0,4,1.4279415594720912
4.0,-73.99036600000001,40.757343,-73.985373,40.760604,1.0,1874.0,22.0,18.0,2.0,2014.0,6,0.3450361251790826
5.5,-73.99223,40.725887,-73.993782,40.735277,1.0,2097.0,3.0,16.0,10.0,2014.0,5,0.6538553411939428
9.3,-73.975782,40.74727,-73.96611,40.762933000000004,1.0,137.0,18.0,12.0,5.0,2009.0,1,1.1947527143550611
7.3,-73.999627,40.743547,-73.98926999999999,40.756862,2.0,540.0,26.0,9.0,6.0,2010.0,6,1.0678219448157584
4.5,-73.988446,40.770843,-73.985985,40.777708000000004,1.0,1627.0,20.0,12.0,6.0,2013.0,4,0.4914937680866966
5.7,-73.966422,40.767587,-73.973363,40.75827,2.0,463.0,10.0,16.0,4.0,2010.0,6,0.7391533380689569
8.0,-74.005382,40.749044,-73.99412,40.761185,1.0,2140.0,15.0,13.0,11.0,2014.0,6,1.025244681531857
20.5,-74.01159668,40.70290756,-73.972229,40.76314545,2.0,2325.0,20.0,20.0,5.0,2015.0,3,4.6444401754807885
9.3,-73.9927,40.7372,-73.9683,40.7624,1.0,1014.0,16.0,11.0,10.0,2011.0,0,2.1593426596761587
8.5,-73.990387,40.73118,-74.0021,40.70805,2.0,1019.0,21.0,8.0,10.0,2011.0,5,1.711793704663416
8.1,-73.990138,40.740232,-73.99523,40.718407,1.0,1174.0,24.0,22.0,3.0,2012.0,6,1.5313493089896082
5.0,-73.98061700000001,40.74487,-73.98711,40.749577,5.0,1799.0,9.0,9.0,12.0,2013.0,1,0.47040908493754113
5.3,-73.99201,40.755538,-73.99795999999999,40.755995,5.0,15.0,16.0,5.0,1.0,2009.0,5,0.3130086743111998
5.3,-73.988323,40.722913,-74.002315,40.729572,1.0,474.0,21.0,13.0,4.0,2010.0,3,0.8651283517979718
6.9,-73.982628,40.771032,-73.984127,40.748062,2.0,908.0,1.0,8.0,7.0,2011.0,5,1.5890114281045018
8.5,-73.948403,40.782579999999996,-73.968905,40.787675,1.0,2115.0,21.0,7.0,10.0,2014.0,2,1.1288560482925025
6.5,-73.975256,40.756147,-73.960543,40.775509,1.0,1274.0,2.0,8.0,7.0,2012.0,1,1.5435244751974955
10.99,-74.00324,40.733577000000004,-73.94855,40.723341999999995,1.0,1349.0,15.0,2.0,9.0,2012.0,6,2.949576119326347
21.0,-73.978553,40.766717,-74.016195,40.711052,6.0,1850.0,29.0,22.0,1.0,2014.0,3,4.32153259046008
14.5,-73.94704300000001,40.780107,-73.989034,40.751587,2.0,1.0,2.0,10.0,1.0,2009.0,5,2.9515403991700113
12.57,-73.982762,40.769003000000005,-73.87262,40.774533,1.0,254.0,12.0,10.0,9.0,2009.0,6,5.775891488330886
6.1,-73.97829200000001,40.782962,-73.961085,40.806684000000004,1.0,863.0,17.0,7.0,5.0,2011.0,2,1.8698986831967974
13.0,-73.985802,40.777477000000005,-73.987414,40.754369,1.0,1767.0,7.0,10.0,11.0,2013.0,4,1.5988354641770635
15.0,-73.9942,40.751005,-73.97559,40.759188,1.0,2013.0,11.0,12.0,7.0,2014.0,5,1.1262267941053257
4.9,-73.968848,40.759128999999994,-73.976118,40.765747,1.0,398.0,3.0,14.0,2.0,2010.0,3,0.5948413802151044
8.9,-73.981872,40.760252,-74.00223199999999,40.740567,5.0,678.0,11.0,21.0,11.0,2010.0,4,1.7278813276075011
8.1,-73.993127,40.736777000000004,-74.010699,40.720116,1.0,1186.0,5.0,20.0,4.0,2012.0,4,1.4736673612664921
6.0,-73.986575,40.75505,-73.980971,40.765857000000004,1.0,1576.0,30.0,16.0,4.0,2013.0,2,0.8022236505886231
14.33,-73.79025,40.643705,-74.00227,40.734542,1.0,1953.0,12.0,23.0,5.0,2014.0,1,12.758340232707429
8.0,-73.974292,40.793455,-73.978205,40.778271999999994,1.0,1961.0,20.0,13.0,5.0,2014.0,2,1.0688301694154672
8.5,-73.959937,40.780397,-73.974948,40.798193,1.0,331.0,28.0,17.0,11.0,2009.0,6,1.4589375403099105
8.9,-73.976061,40.758179999999996,-73.948436,40.78255,1.0,395.0,31.0,15.0,1.0,2010.0,0,2.2191745462301538
10.5,-73.96500999999999,40.769925,-73.968125,40.778048,5.0,581.0,6.0,9.0,8.0,2010.0,5,0.5844324867812533
